	vitalF1_MM	vitalR1_MM	vitalF1_Melt	vitalR1_Melt	organism	definition	function
CAJB01000334	3	1	59.86621536758389	56.45832334381112	Tetrasphaera japonica T1.X7,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAME01000066	2	2	45.3503358995946	44.727919388827104	Peptoclostridium difficile E10,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
CAMF01000050	1	2	47.943900493968954	44.727919388827104	Peptoclostridium difficile E13,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
CAMG01000047	1	2	48.81526180062343	44.727919388827104	Peptoclostridium difficile CD002,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
CAMU01000117	1	2	47.943900493968954	44.727919388827104	Peptoclostridium difficile E9,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
CAND01000055	1	2	47.943900493968954	44.727919388827104	Peptoclostridium difficile T61,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
CAOS01000003	4	2	47.565292883173186	48.95218447560774	Desulfotomaculum hydrothermale Lam5 = DSM 18033,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAOS01000003.46	3	0	45.905632764108304	53.10550860128188	Desulfotomaculum hydrothermale Lam5 = DSM 18033,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CARA01000002	3	1	50.46650244159031	54.867549075849695	Clostridium ultunense Esp,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
CARH01000019	2	4	45.71395892132972	44.799505658128396	Mesotoga infera,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
CAWG010000046	1	0	54.81695929730131	53.10550860128188	Firmicutes bacterium CAG:102,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAWG010000083	0	0	53.87195502819412	53.105508601282	Firmicutes bacterium CAG:102,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAWK010000098	2	1	54.75186569657569	53.30337855591068	Prevotella sp. CAG:1031,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CAWL010000094	0	1	58.22965000706881	56.88827587688104	Firmicutes bacterium CAG:103,definition=coA.transferase	coA.transferase	unknown
CAWL010000115	0	2	58.94677368390592	49.64456667031817	Firmicutes bacterium CAG:103,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAWM010000046	4	3	57.84992237829658	42.61524588430865	Bacteroides sp. CAG:927,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CAWO010000066	3	2	54.58315559905742	53.10550860128188	Alistipes sp. CAG:514,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CAWW010000007	0	2	55.26961869591321	52.80144750588971	Firmicutes bacterium CAG:555,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAWW010000034	0	1	58.22965000706881	51.73128461227742	Firmicutes bacterium CAG:555,definition=coA.transferase	coA.transferase	unknown
CAWX010000059	1	0	54.96954819479487	53.56778589396305	Firmicutes bacterium CAG:83,definition=coA.transferase	coA.transferase	unknown
CAXO010000014	2	1	50.43168354539347	47.56968768221708	Porphyromonas sp. CAG:1061,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAXP010000007	0	1	52.29441249638484	53.75659869768259	Clostridium sp. CAG:81,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CAXQ010000209	0	1	50.03309735770898	45.95877591595371	Eubacterium sp. CAG:146,definition=butyryl.CoA transferase	butyryl.CoA transferase	unknown
CAXQ010000250	2	2	44.51062428879982	47.329821569972694	Eubacterium sp. CAG:146,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
CAXW010000053	1	3	49.519384538211625	49.57599599895747	Firmicutes bacterium CAG:114,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CAXW010000132	0	2	55.92633275983542	52.05948150290459	Firmicutes bacterium CAG:114,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CAXW010000144	0	1	58.848278645678874	51.5082790883319	Firmicutes bacterium CAG:114,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAXW010000291	0	0	58.11846786667206	56.751557499375735	Firmicutes bacterium CAG:114,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CAYB010000048	1	1	47.9664270726625	48.324461096659036	Alistipes sp. CAG:831,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CAYM010000146	2	0	43.00154884037158	48.040022837782715	Clostridium sp. CAG:264,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
CAYP010000060	0	1	52.29441249638484	52.14143783524486	Clostridium sp. CAG:678,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAYP010000060.79	2	1	52.29441249638484	47.555400892606656	Clostridium sp. CAG:678,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAYX010000346	1	0	50.95791230211336	56.751557499375735	Clostridium sp. CAG:149,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CAZK010000089	2	0	46.54015160448307	46.87179262335593	Odoribacter sp. CAG:788,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBAB010000152	0	1	58.22965000706881	54.65697439160533	Firmicutes bacterium CAG:129,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CBAO010000001	1	1	55.830671206550676	53.78917227399984	Alistipes finegoldii CAG:68,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBAQ010000109	2	0	47.24980615855907	48.6739334664544	Odoribacter laneus CAG:561,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBAV010000125	1	1	48.437966702146355	45.1591274667515	Clostridium sp. CAG:167,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CBAW010000124	0	1	50.53054231515989	49.440588091188715	Coprococcus eutactus CAG:665,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
CBAY010000197	3	2	57.82131866992631	55.53349807213266	Alistipes sp. CAG:53,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBAY010000209	1	1	54.56470982073097	50.63846835958674	Alistipes sp. CAG:53,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBAZ010000088	1	0	54.56470982073097	51.02928727756955	Alistipes sp. CAG:157,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBBC010000075	2	2	45.608104408840234	42.61524588430865	Fusobacterium sp. CAG:649,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBBC010000140	2	2	40.70804469147305	42.61524588430865	Fusobacterium sp. CAG:649,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CBBE010000022	1	1	55.14678976107734	52.14143783524486	Anaerotruncus sp. CAG:528,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CBBL010000028	0	1	48.9312350931084	47.569687682217136	Roseburia sp. CAG:197,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBCO010000003	1	0	50.18783902124477	53.56778589396305	Firmicutes bacterium CAG:176,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBCO010000192	0	1	58.11846786667206	53.567785893963105	Firmicutes bacterium CAG:176,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBCQ010000260	1	1	46.39450678170658	48.050698809043126	Clostridium sp. CAG:230,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBCS010000059	2	1	49.16211381066415	48.95218447560774	Firmicutes bacterium CAG:238,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBCS010000070	6	1	47.75128802876742	51.49258153451183	Firmicutes bacterium CAG:238,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBCT010000085	2	3	50.78552506562596	50.63791771533238	Bacteroides sp. CAG:709,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBCX010000098	1	1	46.19199782972714	52.67232481057715	Firmicutes bacterium CAG:145,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBCZ010000084	2	3	51.31496762185435	44.3325004555561	Odoribacter splanchnicus CAG:14,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBCZ010000312	3	1	47.21205298026308	46.811983277870524	Odoribacter splanchnicus CAG:14,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBDD010000132	2	2	44.51062428879982	50.557292707443935	Eubacterium hallii CAG:12,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
CBDI010000123	1	0	54.52610758532421	56.751557499375735	Oscillibacter sp. CAG:241,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBDR010000110	0	1	58.94677368390592	53.78917227399984	Firmicutes bacterium CAG:240,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CBDR010000116	0	1	56.07405886174894	56.88827587688104	Firmicutes bacterium CAG:240,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBDU010000080	1	0	51.83398481994658	53.10550860128188	Clostridium sp. CAG:217,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBEI010000140	1	1	46.39450678170658	51.49258153451183	Clostridium sp. CAG:253,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CBEK010000016	1	1	52.743847329273194	51.49258153451183	Acidaminococcus intestini CAG:325,definition=butyryl.CoA transferase	butyryl.CoA transferase	unknown
CBEK010000075	6	0	49.94455337377087	56.751557499375735	Acidaminococcus intestini CAG:325,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBET010000021	0	1	48.22833734713225	47.569687682217136	Roseburia sp. CAG:45,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBFA010000021	1	0	49.19194793311095	53.567785893963105	Firmicutes bacterium CAG:466,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBFA010000098	0	0	54.334632496722634	53.56778589396305	Firmicutes bacterium CAG:466,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CBFA010000170	0	0	52.08299161800829	53.567785893963105	Firmicutes bacterium CAG:466,definition=coA.transferase	coA.transferase	unknown
CBFB010000067	0	0	58.11846786667206	56.751557499375735	Faecalibacterium sp. CAG:82,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBFD010000011	0	1	50.03309735770898	49.64003051476544	Eubacterium sp. CAG:251,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CBFE010000038	0	1	56.07405886174894	47.56968768221708	Anaerostipes sp. CAG:276,definition=acetyl.CoA hydrolase.transferase domain.containing protein	acetyl.CoA hydrolase.transferase domain.containing protein	unknown
CBFE010000127	0	2	52.92338988544168	50.06417179011413	Anaerostipes sp. CAG:276,definition=acetyl.CoA hydrolase.transferase domain.containing protein	acetyl.CoA hydrolase.transferase domain.containing protein	unknown
CBFK010000229	1	0	52.29441249638484	51.5082790883319	Clostridium sp. CAG:58,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBFR010000097	2	3	55.79630258134085	47.40958312121586	Bacteroides sp. CAG:770,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBFT010000053	3	2	50.82979546528907	57.61576068034594	Oscillibacter sp. CAG:155,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBFT010000236	1	1	51.123908342134825	56.751557499375735	Oscillibacter sp. CAG:155,definition=acetyl.CoA hydrolase.transferase family protein	acetyl.CoA hydrolase.transferase family protein	unknown
CBGD010000115	0	1	52.29441249638484	50.38869289553162	Roseburia sp. CAG:380,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CBGE010000001	1	1	52.043612663788565	50.63846835958674	Alistipes sp. CAG:268,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBGN010000069	2	2	51.21533031394847	57.543724950854994	Alistipes sp. CAG:435,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBGS010000002	1	1	55.830671206550676	50.63846835958674	Alistipes sp. CAG:29,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBGX010000254	0	1	54.507580101373605	49.440588091188715	Roseburia sp. CAG:309,definition=butyryl.CoA transferase	butyryl.CoA transferase	unknown
CBGZ010000107	1	0	54.984566393411285	53.567785893963105	Clostridium sp. CAG:299,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CBGZ010000319	5	0	55.773682422879574	51.5082790883319	Clostridium sp. CAG:299,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBHG010000299	4	0	61.39669857539536	48.31598139133291	Clostridium sp. CAG:43,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBHG010000403	1	1	48.452804323531325	51.49258153451183	Clostridium sp. CAG:43,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBHI010000052	3	1	52.00101915785257	53.30337855591068	Eggerthella sp. CAG:298,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBHI010000090	4	1	54.74093057213287	48.94853477655511	Eggerthella sp. CAG:298,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CBHJ010000022	1	0	49.19194793311095	53.567785893963105	Clostridium sp. CAG:505,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBHJ010000257	0	0	52.08299161800829	53.567785893963105	Clostridium sp. CAG:505,definition=coA.transferase	coA.transferase	unknown
CBHK010000022	2	1	50.03309735770898	52.14143783524486	Firmicutes bacterium CAG:341,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBHM010000046	2	1	45.1557143273817	45.43173371402776	Eggerthella sp. CAG:368,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBHQ010000050	2	1	46.55649818064063	45.492786191375444	Clostridium sp. CAG:62,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
CBHQ010000125	2	1	50.21700184555442	52.60966308056254	Clostridium sp. CAG:62,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CBHU010000033	5	2	45.2388647458485	51.5717245517331	Bacteroides sp. CAG:462,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBIE010000025	3	2	50.9849532794903	54.73694732921433	Prevotella sp. CAG:485,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBJF010000034	4	2	52.9129463624223	54.42585527854686	Prevotella sp. CAG:873,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBJI010000093	1	1	52.043612663788565	50.13434909135782	Alistipes putredinis CAG:67,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBJK010000060	0	1	52.29441249638484	53.75659869768259	Clostridium sp. CAG:277,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CBJL010000033	2	3	47.22107954089631	54.347261728647766	Subdoligranulum sp. CAG:314,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBJX010000096	7	1	54.34646785077149	52.67232481057715	Acidaminococcus sp. CAG:542,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBKT010000150	0	1	48.9312350931084	51.49258153451183	Roseburia sp. CAG:182,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CBXI010000008	3	2	46.14858110426832	48.650565172831875	Clostridium tyrobutyricum DIVETGP,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
CBXI010000040	2	1	43.53094618767784	41.25165508767441	Clostridium tyrobutyricum DIVETGP,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
CCBF010000001	3	2	52.41668338918532	50.31619323748714	Mycobacterium mageritense DSM 44476,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CCBH010000165	4	1	50.15114460695236	51.73128461227742	Novosphingobium sp. KN65.2,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
CCJP01000005	3	2	54.50758010137355	55.014955014961686	Polaromonas sp. CG9.12,definition=hypothetical protein	hypothetical protein	unknown
CCMO02000001	1	2	55.22434677106645	57.84313752020171	bacterium YEK0313,definition=Succinyl.CoA:coenzyme A transferase	Succinyl.CoA:coenzyme A transferase	unknown
CCSB01000002	2	1	47.54172621817719	43.361262763609545	Legionella massiliensis,definition=Succinyl.CoA:coenzyme A transferase	Succinyl.CoA:coenzyme A transferase	unknown
CCSB01000002.26	3	2	46.22506096576325	43.7358488619185	Legionella massiliensis,definition=Succinyl.CoA:coenzyme A transferase	Succinyl.CoA:coenzyme A transferase	unknown
CDNC01000017	0	2	48.22833734713231	47.959885082286974	Treponema phagedenis,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CELZ01000024	0	4	54.18233939177105	51.7141855302076	Moorella glycerini,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
