	vitalF3_MM	vitalR3_MM	vitalF3_Melt	vitalR3_Melt	organism	definition	function
CAME01000066	3	2	44.08281785280042	44.727919388827104	Peptoclostridium difficile E10,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
CAMF01000050	3	2	44.08281785280042	44.727919388827104	Peptoclostridium difficile E13,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
CAMG01000047	3	2	45.77306569716694	44.727919388827104	Peptoclostridium difficile CD002,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
CAMU01000117	3	2	44.08281785280042	44.727919388827104	Peptoclostridium difficile E9,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
CAND01000055	3	2	44.08281785280042	44.727919388827104	Peptoclostridium difficile T61,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
CAOS01000003	6	2	52.613710948467144	48.95218447560774	Desulfotomaculum hydrothermale Lam5 = DSM 18033,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAOS01000003.46	4	2	38.83541488113485	53.10550860128188	Desulfotomaculum hydrothermale Lam5 = DSM 18033,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CARA01000002	2	4	50.078791441748706	54.867549075849695	Clostridium ultunense Esp,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
CARH01000019	2	4	44.40585696302702	44.799505658128396	Mesotoga infera,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
CAWG010000046	4	2	52.85315323228343	53.10550860128188	Firmicutes bacterium CAG:102,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAWG010000083	2	2	51.04811543536408	53.105508601282	Firmicutes bacterium CAG:102,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAWK010000098	2	2	51.02019997192872	53.30337855591068	Prevotella sp. CAG:1031,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CAWL010000094	1	3	56.697086027106195	56.88827587688104	Firmicutes bacterium CAG:103,definition=coA.transferase	coA.transferase	unknown
CAWL010000115	2	3	55.71984678331813	49.64456667031817	Firmicutes bacterium CAG:103,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAWM010000046	5	4	52.001298247489274	42.61524588430865	Bacteroides sp. CAG:927,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CAWO010000066	4	4	54.87891605723314	53.10550860128188	Alistipes sp. CAG:514,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CAWW010000007	1	4	47.955051084443255	52.80144750588971	Firmicutes bacterium CAG:555,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAWW010000034	1	3	56.697086027106195	51.73128461227742	Firmicutes bacterium CAG:555,definition=coA.transferase	coA.transferase	unknown
CAWX010000059	3	2	52.52368651783934	53.56778589396305	Firmicutes bacterium CAG:83,definition=coA.transferase	coA.transferase	unknown
CAXO010000014	3	1	40.14868276501659	47.56968768221708	Porphyromonas sp. CAG:1061,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAXP010000007	1	2	49.38577031073322	53.75659869768259	Clostridium sp. CAG:81,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CAXQ010000209	1	2	46.95657362811369	45.95877591595371	Eubacterium sp. CAG:146,definition=butyryl.CoA transferase	butyryl.CoA transferase	unknown
CAXQ010000250	1	2	40.32966578120869	47.329821569972694	Eubacterium sp. CAG:146,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
CAXW010000053	3	7	43.260412319820205	49.57599599895747	Firmicutes bacterium CAG:114,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CAXW010000132	3	5	57.29323794815889	52.05948150290459	Firmicutes bacterium CAG:114,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CAXW010000144	2	2	55.55906452111992	51.5082790883319	Firmicutes bacterium CAG:114,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAXW010000291	1	3	56.697086027106195	56.751557499375735	Firmicutes bacterium CAG:114,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CAYB010000048	2	1	47.176875135623334	48.324461096659036	Alistipes sp. CAG:831,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CAYM010000146	1	3	39.59844887305775	48.040022837782715	Clostridium sp. CAG:264,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
CAYP010000060	2	3	48.13621271965172	52.14143783524486	Clostridium sp. CAG:678,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAYP010000060.79	3	2	46.20566960531551	47.555400892606656	Clostridium sp. CAG:678,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAYX010000346	1	3	45.72841672555484	56.751557499375735	Clostridium sp. CAG:149,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CAZK010000089	2	2	45.012460375558646	46.87179262335593	Odoribacter sp. CAG:788,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBAB010000152	0	2	52.72791339050116	54.65697439160533	Firmicutes bacterium CAG:129,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CBAO010000001	2	3	53.410365468809346	53.78917227399984	Alistipes finegoldii CAG:68,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBAQ010000109	1	3	42.15549394480422	48.6739334664544	Odoribacter laneus CAG:561,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBAV010000125	0	2	45.059405410859654	45.1591274667515	Clostridium sp. CAG:167,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CBAW010000124	1	2	45.012460375558646	49.440588091188715	Coprococcus eutactus CAG:665,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
CBAY010000197	4	5	56.168421338734106	55.53349807213266	Alistipes sp. CAG:53,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBAY010000209	2	2	51.99651438380255	50.63846835958674	Alistipes sp. CAG:53,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBAZ010000088	2	3	54.202728611384316	51.02928727756955	Alistipes sp. CAG:157,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBBC010000075	2	3	41.117635274873635	42.61524588430865	Fusobacterium sp. CAG:649,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBBC010000140	2	3	40.32966578120869	42.61524588430865	Fusobacterium sp. CAG:649,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CBBE010000022	2	3	45.997622120021674	52.14143783524486	Anaerotruncus sp. CAG:528,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CBBL010000028	1	0	45.773065697167	47.569687682217136	Roseburia sp. CAG:197,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBCO010000003	2	2	46.72034433473584	53.56778589396305	Firmicutes bacterium CAG:176,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBCO010000192	0	3	52.72791339050116	53.567785893963105	Firmicutes bacterium CAG:176,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBCQ010000260	0	1	45.059405410859654	48.050698809043126	Clostridium sp. CAG:230,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBCS010000059	4	1	45.64610320600133	48.95218447560774	Firmicutes bacterium CAG:238,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBCS010000070	7	1	40.53887193739473	51.49258153451183	Firmicutes bacterium CAG:238,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBCT010000085	2	4	44.49512304161465	50.63791771533238	Bacteroides sp. CAG:709,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBCX010000098	2	4	45.04760677118594	52.67232481057715	Firmicutes bacterium CAG:145,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBCZ010000084	3	3	48.19156008230857	44.3325004555561	Odoribacter splanchnicus CAG:14,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBCZ010000312	1	2	42.099592937963735	46.811983277870524	Odoribacter splanchnicus CAG:14,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBDD010000132	1	3	40.32966578120869	50.557292707443935	Eubacterium hallii CAG:12,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
CBDI010000123	3	3	54.16454159126283	56.751557499375735	Oscillibacter sp. CAG:241,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBDR010000110	2	3	51.28633359954239	53.78917227399984	Firmicutes bacterium CAG:240,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CBDR010000116	0	3	52.72791339050116	56.88827587688104	Firmicutes bacterium CAG:240,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBDU010000080	1	2	45.2912885333937	53.10550860128188	Clostridium sp. CAG:217,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBEI010000140	1	1	49.19567564541478	51.49258153451183	Clostridium sp. CAG:253,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CBEK010000016	1	1	51.04811543536408	51.49258153451183	Acidaminococcus intestini CAG:325,definition=butyryl.CoA transferase	butyryl.CoA transferase	unknown
CBEK010000075	6	3	48.787840710540536	56.751557499375735	Acidaminococcus intestini CAG:325,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBET010000021	1	0	45.012460375558646	47.569687682217136	Roseburia sp. CAG:45,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBFA010000021	1	2	52.7279133905011	53.567785893963105	Firmicutes bacterium CAG:466,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBFA010000098	1	2	47.429551479582585	53.56778589396305	Firmicutes bacterium CAG:466,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CBFA010000170	0	2	46.248700425842856	53.567785893963105	Firmicutes bacterium CAG:466,definition=coA.transferase	coA.transferase	unknown
CBFB010000067	0	3	52.72791339050116	56.751557499375735	Faecalibacterium sp. CAG:82,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBFD010000011	1	1	42.79315673080225	49.64003051476544	Eubacterium sp. CAG:251,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CBFE010000038	1	0	53.410365468809346	47.56968768221708	Anaerostipes sp. CAG:276,definition=acetyl.CoA hydrolase.transferase domain.containing protein	acetyl.CoA hydrolase.transferase domain.containing protein	unknown
CBFE010000127	2	3	51.33191669743951	50.06417179011413	Anaerostipes sp. CAG:276,definition=acetyl.CoA hydrolase.transferase domain.containing protein	acetyl.CoA hydrolase.transferase domain.containing protein	unknown
CBFK010000229	1	3	53.410365468809346	51.5082790883319	Clostridium sp. CAG:58,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBFR010000097	2	3	52.38336093378183	47.40958312121586	Bacteroides sp. CAG:770,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBFT010000053	6	5	53.75284819102694	57.61576068034594	Oscillibacter sp. CAG:155,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBFT010000236	2	4	48.45705004201716	56.751557499375735	Oscillibacter sp. CAG:155,definition=acetyl.CoA hydrolase.transferase family protein	acetyl.CoA hydrolase.transferase family protein	unknown
CBGD010000115	0	2	48.69028851014281	50.38869289553162	Roseburia sp. CAG:380,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CBGE010000001	2	2	49.385770310733164	50.63846835958674	Alistipes sp. CAG:268,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBGN010000069	3	4	52.90835107147063	57.543724950854994	Alistipes sp. CAG:435,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBGS010000002	2	2	55.55906452111992	50.63846835958674	Alistipes sp. CAG:29,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBGX010000254	0	2	48.69028851014281	49.440588091188715	Roseburia sp. CAG:309,definition=butyryl.CoA transferase	butyryl.CoA transferase	unknown
CBGZ010000107	1	2	53.41036546880929	53.567785893963105	Clostridium sp. CAG:299,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CBGZ010000319	5	3	55.57040691098467	51.5082790883319	Clostridium sp. CAG:299,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBHG010000299	4	3	59.13409945532186	48.31598139133291	Clostridium sp. CAG:43,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBHG010000403	0	1	48.69028851014281	51.49258153451183	Clostridium sp. CAG:43,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBHI010000052	5	2	49.698441160010475	53.30337855591068	Eggerthella sp. CAG:298,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBHI010000090	4	2	51.03548515412774	48.94853477655511	Eggerthella sp. CAG:298,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CBHJ010000022	1	2	52.7279133905011	53.567785893963105	Clostridium sp. CAG:505,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBHJ010000257	0	2	46.248700425842856	53.567785893963105	Clostridium sp. CAG:505,definition=coA.transferase	coA.transferase	unknown
CBHK010000022	2	3	45.49297398422425	52.14143783524486	Firmicutes bacterium CAG:341,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBHM010000046	5	2	43.099929916201006	45.43173371402776	Eggerthella sp. CAG:368,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBHQ010000050	2	1	42.47835482933277	45.492786191375444	Clostridium sp. CAG:62,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
CBHQ010000125	0	3	46.95657362811363	52.60966308056254	Clostridium sp. CAG:62,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CBHU010000033	4	2	42.460888006561504	51.5717245517331	Bacteroides sp. CAG:462,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBIE010000025	3	3	50.7723536589624	54.73694732921433	Prevotella sp. CAG:485,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBJF010000034	4	3	56.168421338734106	54.42585527854686	Prevotella sp. CAG:873,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBJI010000093	1	2	45.83052017627989	50.13434909135782	Alistipes putredinis CAG:67,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBJK010000060	0	2	48.69028851014281	53.75659869768259	Clostridium sp. CAG:277,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CBJL010000033	3	6	40.95167765048046	54.347261728647766	Subdoligranulum sp. CAG:314,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBJX010000096	5	4	47.055228715307976	52.67232481057715	Acidaminococcus sp. CAG:542,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBKT010000150	0	1	42.533784660289484	51.49258153451183	Roseburia sp. CAG:182,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CBXI010000008	3	3	44.893812778542156	48.650565172831875	Clostridium tyrobutyricum DIVETGP,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
CBXI010000040	3	2	39.598448873057805	41.25165508767441	Clostridium tyrobutyricum DIVETGP,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
CCBF010000001	4	3	49.16186703000977	50.31619323748714	Mycobacterium mageritense DSM 44476,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CCBH010000165	3	3	50.398441489102936	51.73128461227742	Novosphingobium sp. KN65.2,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
CCJP01000005	4	4	52.64599231166977	55.014955014961686	Polaromonas sp. CG9.12,definition=hypothetical protein	hypothetical protein	unknown
CCMO02000001	1	5	56.697086027106195	57.84313752020171	bacterium YEK0313,definition=Succinyl.CoA:coenzyme A transferase	Succinyl.CoA:coenzyme A transferase	unknown
CCSB01000002	2	2	48.41073821662957	43.361262763609545	Legionella massiliensis,definition=Succinyl.CoA:coenzyme A transferase	Succinyl.CoA:coenzyme A transferase	unknown
CCSB01000002.26	5	3	43.17803414392574	43.7358488619185	Legionella massiliensis,definition=Succinyl.CoA:coenzyme A transferase	Succinyl.CoA:coenzyme A transferase	unknown
CDNC01000017	1	3	42.47835482933277	47.959885082286974	Treponema phagedenis,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CELZ01000024	1	4	44.293906585783134	51.7141855302076	Moorella glycerini,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
CGIG01000001	3	3	52.222759541544974	51.029287277569495	Brenneria goodwinii,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
