	vitalF2_MM	vitalR2_MM	vitalF2_Melt	vitalR2_Melt	organism	definition	function
BT128444	4	1	53.294365211143486	48.920225621604516	Dendroctonus ponderosae,definition=unknown	unknown	unknown
Butyricicoccus.strain.BB10..1	3	1	56.221028158889965	47.31349108865089	Butyricicoccus.strain.BB10..1,definition=but.like	but.like	other
Butyricicoccus.strain.BB10..2	1	0	55.488313064973795	53.567785893963105	Butyricicoccus.strain.BB10..2,definition=but	but	confirmed
Butyrivibrio.fibrisolvens.16.4	1	1	51.67747818060178	53.75659869768259	Butyrivibrio fibrisolvens 16.4,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	confirmed
CAIJ01000279	7	0	53.86741226091351	48.6739334664544	Microcystis aeruginosa PCC 9443,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
CAIM01000245	7	0	53.68135839639223	48.6739334664544	Microcystis aeruginosa PCC 9807,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
CAJB01000334	2	1	58.187494024167336	56.45832334381112	Tetrasphaera japonica T1.X7,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAME01000066	4	2	47.44552575394789	44.727919388827104	Peptoclostridium difficile E10,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
CAMF01000050	4	2	47.44552575394789	44.727919388827104	Peptoclostridium difficile E13,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
CAMG01000047	4	2	48.95218447560774	44.727919388827104	Peptoclostridium difficile CD002,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
CAMU01000117	4	2	47.44552575394789	44.727919388827104	Peptoclostridium difficile E9,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
CAND01000055	4	2	47.44552575394789	44.727919388827104	Peptoclostridium difficile T61,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
CAOS01000003	8	2	55.4200545222501	48.95218447560774	Desulfotomaculum hydrothermale Lam5 = DSM 18033,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAOS01000003.46	4	0	42.395566530978215	53.10550860128188	Desulfotomaculum hydrothermale Lam5 = DSM 18033,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CARA01000002	2	1	52.98596140919051	54.867549075849695	Clostridium ultunense Esp,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
CARH01000019	3	4	47.70504902754209	44.799505658128396	Mesotoga infera,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
CAWG010000046	3	0	55.6224832663184	53.10550860128188	Firmicutes bacterium CAG:102,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAWG010000083	2	0	53.91882999557623	53.105508601282	Firmicutes bacterium CAG:102,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAWK010000098	3	1	53.90065873222153	53.30337855591068	Prevotella sp. CAG:1031,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CAWL010000094	2	1	59.23775529788054	56.88827587688104	Firmicutes bacterium CAG:103,definition=coA.transferase	coA.transferase	unknown
CAWL010000115	4	2	58.298145901406656	49.64456667031817	Firmicutes bacterium CAG:103,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAWM010000046	5	3	54.84431898948873	42.61524588430865	Bacteroides sp. CAG:927,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CAWO010000066	3	2	57.585723079829165	53.10550860128188	Alistipes sp. CAG:514,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CAWW010000007	2	2	50.993323402442115	52.80144750588971	Firmicutes bacterium CAG:555,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAWW010000034	2	1	59.23775529788054	51.73128461227742	Firmicutes bacterium CAG:555,definition=coA.transferase	coA.transferase	unknown
CAWX010000059	5	0	55.30696066411633	53.56778589396305	Firmicutes bacterium CAG:83,definition=coA.transferase	coA.transferase	unknown
CAXO010000014	2	1	43.71109081977659	47.56968768221708	Porphyromonas sp. CAG:1061,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAXP010000007	2	1	52.332820689166624	53.75659869768259	Clostridium sp. CAG:81,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CAXQ010000209	1	1	50.059835837160904	45.95877591595371	Eubacterium sp. CAG:146,definition=butyryl.CoA transferase	butyryl.CoA transferase	unknown
CAXQ010000250	1	2	43.82294300452941	47.329821569972694	Eubacterium sp. CAG:146,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
CAXW010000053	4	3	46.60515651585399	49.57599599895747	Firmicutes bacterium CAG:114,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CAXW010000132	3	2	59.79240265386687	52.05948150290459	Firmicutes bacterium CAG:114,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CAXW010000144	3	1	58.187494024167336	51.5082790883319	Firmicutes bacterium CAG:114,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAXW010000291	2	0	59.23775529788054	56.751557499375735	Firmicutes bacterium CAG:114,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CAYB010000048	2	1	50.31619323748714	48.324461096659036	Alistipes sp. CAG:831,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CAYM010000146	1	0	43.13571606658445	48.040022837782715	Clostridium sp. CAG:264,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
CAYP010000060	3	1	51.18296932315269	52.14143783524486	Clostridium sp. CAG:678,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAYP010000060.79	3	1	49.36183011923981	47.555400892606656	Clostridium sp. CAG:678,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CAYX010000346	2	0	48.919175743848655	56.751557499375735	Clostridium sp. CAG:149,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CAZK010000089	2	0	48.2455905056234	46.87179262335593	Odoribacter sp. CAG:788,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBAB010000152	2	1	55.48831306497391	54.65697439160533	Firmicutes bacterium CAG:129,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CBAO010000001	3	1	56.13198227941558	53.78917227399984	Alistipes finegoldii CAG:68,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBAQ010000109	3	0	45.52261864745202	48.6739334664544	Odoribacter laneus CAG:561,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBAV010000125	2	1	48.28063302830867	45.1591274667515	Clostridium sp. CAG:167,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CBAW010000124	2	1	48.2455905056234	49.440588091188715	Coprococcus eutactus CAG:665,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
CBAY010000197	4	2	58.753770561300826	55.53349807213266	Alistipes sp. CAG:53,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBAY010000209	4	1	54.86977443207513	50.63846835958674	Alistipes sp. CAG:53,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBAZ010000088	4	0	56.97796838425461	51.02928727756955	Alistipes sp. CAG:157,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBBC010000075	3	2	44.55398480433837	42.61524588430865	Fusobacterium sp. CAG:649,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBBC010000140	2	2	43.82294300452941	42.61524588430865	Fusobacterium sp. CAG:649,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CBBE010000022	3	1	49.13609974590372	52.14143783524486	Anaerotruncus sp. CAG:528,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CBBL010000028	3	1	48.95218447560774	47.569687682217136	Roseburia sp. CAG:197,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBCO010000003	4	0	49.850114494893376	53.56778589396305	Firmicutes bacterium CAG:176,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBCO010000192	2	1	55.48831306497391	53.567785893963105	Firmicutes bacterium CAG:176,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBCQ010000260	2	1	48.28063302830867	48.050698809043126	Clostridium sp. CAG:230,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBCS010000059	4	1	48.84031402899177	48.95218447560774	Firmicutes bacterium CAG:238,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBCS010000070	7	1	44.015308048293264	51.49258153451183	Firmicutes bacterium CAG:238,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBCT010000085	3	3	47.75491021477512	50.63791771533238	Bacteroides sp. CAG:709,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBCX010000098	3	1	48.25453546030076	52.67232481057715	Firmicutes bacterium CAG:145,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBCZ010000084	4	3	51.22221534573089	44.3325004555561	Odoribacter splanchnicus CAG:14,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBCZ010000312	2	1	45.47949862126933	46.811983277870524	Odoribacter splanchnicus CAG:14,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBDD010000132	1	2	43.82294300452941	50.557292707443935	Eubacterium hallii CAG:12,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
CBDI010000123	5	0	56.92067932401591	56.751557499375735	Oscillibacter sp. CAG:241,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBDR010000110	4	1	54.0988926660749	53.78917227399984	Firmicutes bacterium CAG:240,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CBDR010000116	2	1	55.48831306497391	56.88827587688104	Firmicutes bacterium CAG:240,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBDU010000080	2	0	48.47104527684951	53.10550860128188	Clostridium sp. CAG:217,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBEI010000140	2	1	52.1795803127157	51.49258153451183	Clostridium sp. CAG:253,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CBEK010000016	0	1	53.91882999557623	51.49258153451183	Acidaminococcus intestini CAG:325,definition=butyryl.CoA transferase	butyryl.CoA transferase	unknown
CBEK010000075	6	0	51.80938529948929	56.751557499375735	Acidaminococcus intestini CAG:325,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBET010000021	2	1	48.2455905056234	47.569687682217136	Roseburia sp. CAG:45,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBFA010000021	1	0	55.488313064973795	53.567785893963105	Firmicutes bacterium CAG:466,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBFA010000098	2	0	50.517678887260956	53.56778589396305	Firmicutes bacterium CAG:466,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CBFA010000170	0	0	49.39344133331133	53.567785893963105	Firmicutes bacterium CAG:466,definition=coA.transferase	coA.transferase	unknown
CBFB010000067	2	0	55.48831306497391	56.751557499375735	Faecalibacterium sp. CAG:82,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBFD010000011	1	1	46.13654045631682	49.64003051476544	Eubacterium sp. CAG:251,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CBFE010000038	3	1	56.131982279415695	47.56968768221708	Anaerostipes sp. CAG:276,definition=acetyl.CoA hydrolase.transferase domain.containing protein	acetyl.CoA hydrolase.transferase domain.containing protein	unknown
CBFE010000127	3	2	54.23159624474869	50.06417179011413	Anaerostipes sp. CAG:276,definition=acetyl.CoA hydrolase.transferase domain.containing protein	acetyl.CoA hydrolase.transferase domain.containing protein	unknown
CBFK010000229	3	0	56.131982279415695	51.5082790883319	Clostridium sp. CAG:58,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBFR010000097	4	3	55.13606096262623	47.40958312121586	Bacteroides sp. CAG:770,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBFT010000053	5	2	56.48796552053244	57.61576068034594	Oscillibacter sp. CAG:155,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBFT010000236	2	1	51.492581534511714	56.751557499375735	Oscillibacter sp. CAG:155,definition=acetyl.CoA hydrolase.transferase family protein	acetyl.CoA hydrolase.transferase family protein	unknown
CBGD010000115	1	1	51.67747818060178	50.38869289553162	Roseburia sp. CAG:380,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CBGE010000001	2	1	52.332820689166624	50.63846835958674	Alistipes sp. CAG:268,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBGN010000069	3	2	55.65510757662139	57.543724950854994	Alistipes sp. CAG:435,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBGS010000002	3	1	58.187494024167336	50.63846835958674	Alistipes sp. CAG:29,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBGX010000254	1	1	51.67747818060178	49.440588091188715	Roseburia sp. CAG:309,definition=butyryl.CoA transferase	butyryl.CoA transferase	unknown
CBGZ010000107	1	0	56.13198227941558	53.567785893963105	Clostridium sp. CAG:299,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CBGZ010000319	4	0	58.14759852545342	51.5082790883319	Clostridium sp. CAG:299,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBHG010000299	5	0	61.49587750223759	48.31598139133291	Clostridium sp. CAG:43,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBHG010000403	1	1	51.67747818060178	51.49258153451183	Clostridium sp. CAG:43,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBHI010000052	6	1	52.57033450176118	53.30337855591068	Eggerthella sp. CAG:298,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBHI010000090	6	1	53.88554420547899	48.94853477655511	Eggerthella sp. CAG:298,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CBHJ010000022	1	0	55.488313064973795	53.567785893963105	Clostridium sp. CAG:505,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBHJ010000257	0	0	49.39344133331133	53.567785893963105	Clostridium sp. CAG:505,definition=coA.transferase	coA.transferase	unknown
CBHK010000022	2	1	48.691144187628254	52.14143783524486	Firmicutes bacterium CAG:341,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBHM010000046	4	1	46.38724961891836	45.43173371402776	Eggerthella sp. CAG:368,definition=putative uncharacterized protein	putative uncharacterized protein	unknown
CBHQ010000050	2	1	45.87961172553486	45.492786191375444	Clostridium sp. CAG:62,definition=putative butyryl.CoA:acetate CoA.transferase	putative butyryl.CoA:acetate CoA.transferase	unknown
CBHQ010000125	0	1	50.059835837160904	52.60966308056254	Clostridium sp. CAG:62,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CBHU010000033	3	2	45.93106432558284	51.5717245517331	Bacteroides sp. CAG:462,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBIE010000025	3	2	53.7137430017998	54.73694732921433	Prevotella sp. CAG:485,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBJF010000034	4	2	58.753770561300826	54.42585527854686	Prevotella sp. CAG:873,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBJI010000093	2	1	48.95932057125816	50.13434909135782	Alistipes putredinis CAG:67,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBJK010000060	1	1	51.67747818060178	53.75659869768259	Clostridium sp. CAG:277,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CBJL010000033	1	3	44.45507553425642	54.347261728647766	Subdoligranulum sp. CAG:314,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CBJX010000096	5	1	50.24891769228208	52.67232481057715	Acidaminococcus sp. CAG:542,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CBKT010000150	1	1	45.92206677684641	51.49258153451183	Roseburia sp. CAG:182,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CBXI010000008	3	2	48.157074784988595	48.650565172831875	Clostridium tyrobutyricum DIVETGP,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
CBXI010000040	3	1	43.13571606658445	41.25165508767441	Clostridium tyrobutyricum DIVETGP,definition=4.hydroxybutyrate:acetyl.CoA CoA transferase	4.hydroxybutyrate:acetyl.CoA CoA transferase	unknown
CCBF010000001	6	2	52.15621154167684	50.31619323748714	Mycobacterium mageritense DSM 44476,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CCBH010000165	5	1	53.294365211143486	51.73128461227742	Novosphingobium sp. KN65.2,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
